productid,imageid,prdtypecode,file_size_kb
3509121686,1269686632,2705,9.40625
3883883597,1258056155,2060,11.775390625
4058939246,1282750028,1300,17.1943359375
4108939028,1292512230,1560,17.15234375
1974917165,1169878722,2583,18.5283203125
3883244849,1257894154,2060,47.66015625
3295426050,1211163586,10,8.005859375
4058940058,1282753311,1300,38.6494140625
1960306292,1137190574,1140,12.841796875
1795992608,1102420353,1160,57.6162109375
4045073332,1280489482,1280,31.8544921875
179590765,927077589,1160,33.583984375
4171238641,1307413971,2522,57.2314453125
3898729133,1261428088,1301,24.462890625
4221614097,1320899871,2582,53.3115234375
142945549,898831463,1160,19.5244140625
4019718334,1277067487,50,27.3525390625
4168957944,1306862799,1560,39.052734375
3073994115,1191330342,2583,25.5576171875
649224331,1037417331,1280,16.8359375
82420619,850843963,1160,7.1201171875
3861754521,1254446881,1560,39.4287109375
4200879102,1316225509,60,28.1640625
2679537054,1156970356,2462,24.75
3929890067,1265207270,2583,45.814453125
2764583871,1163170267,2583,12.9482421875
3082185800,1189448037,2583,5.71875
119888004,874125275,40,7.20703125
3485490319,1216862791,2403,27.810546875
1374045602,1077529283,1160,47.1484375
4250685867,1328439769,1280,40.7392578125
278575177,1065898409,2705,8.48828125
3819983405,1249535675,2583,5.982421875
1734671221,1100608493,2522,6.5166015625
3887603947,1259089755,1920,52.2685546875
4150999430,1301560387,1300,29.73046875
4231688202,1323266684,1302,40.265625
2844231978,1167714662,1560,16.318359375
1865417227,1107110568,1280,26.3056640625
4079554655,1288043378,1320,46.3291015625
3925554493,1264424231,1280,29.8662109375
3893244907,1260372297,1302,30.509765625
207258050,941678462,2583,15.064453125
4213277025,1317493437,1281,41.6787109375
3770836218,1243171944,2583,11.4287109375
3762623465,1242122786,1280,15.177734375
3782771590,1244326311,2583,21.2529296875
3887568761,1258883083,1920,27.2529296875
3931516567,1265541738,1920,24.779296875
4141675921,1299292156,50,43.6611328125
3756669821,1241420805,1140,7.265625
2706265305,1266706908,2705,27.6826171875
3976937889,1271537090,1280,35.8642578125
3798145323,1246302533,2583,42.19140625
4127303551,1295624273,2220,25.509765625
3130797936,1192667555,10,24.5810546875
1161952159,1077572723,1302,13.6240234375
4181533488,1309674250,1300,18.4638671875
3796877605,1246036391,2583,25.7509765625
3819983353,1249535663,2583,7.8662109375
4197538075,1313628792,1560,14.90625
3872340865,1255897541,1300,25.3837890625
4181945633,1309977868,1300,19.841796875
2940640689,1174594226,2583,13.9326171875
4250641403,1328459284,1280,21.515625
436107166,1008178353,2280,13.2587890625
3943121888,1267458941,1160,38.9599609375
146549890,1061545012,1320,8.5224609375
4095304977,1290640469,1300,38.0751953125
3885717703,1258535813,2583,25.4208984375
4234279509,1323826377,2060,31.2880859375
3088055802,1189989791,60,53.20703125
334573427,998510724,1320,16.685546875
3417147833,1212112077,1920,44.962890625
570695683,1027302486,2280,28.892578125
1978315682,1118212747,1302,14.953125
1101146603,1061151006,1560,13.88671875
4182063038,1311179449,2220,18.0869140625
834301996,1041887045,40,55.986328125
4182266629,1310672268,1560,21.498046875
569699170,1027124575,2280,32.8037109375
4012720798,1276306067,2583,26.62890625
224088372,957229758,1140,8.515625
4233706184,1324125288,2220,22.7294921875
1140019753,1064651780,1160,33.1279296875
2746485380,1162020771,1280,45.4375
4223011733,1321504341,2582,11.5341796875
1120797920,1213509146,2583,25.9306640625
1886035161,1109239036,2583,21.615234375
3762624372,1242122949,1280,28.3828125
955646289,1049833436,2403,29.5166015625
76691879,1297469606,10,32.9873046875
157644129,913333908,2403,26.8876953125
60347031,946273142,40,16.353515625
201123291,938870036,2280,38.5673828125
3894607873,1260623364,1920,29.625
2658347129,1202972755,2705,17.6640625
4023706265,1277407632,1320,31.55078125
4079437021,1287844396,1300,37.59765625
3773727698,1243387350,2582,38.4169921875
3199157943,1196814072,2583,5.6455078125
3908514582,1262453840,1280,9.62890625
549832558,1025215425,1160,43.251953125
61985186,778698068,1320,17.7529296875
4200882016,1316279127,60,33.6806640625
1928750699,1113841622,2585,13.78125
3893246041,1260396763,1302,28.2939453125
2675087812,1156655677,2585,11.25390625
742406978,1038477659,1160,34.6953125
193337222,934808846,2280,26.955078125
3817903449,1248848784,2522,13.9921875
1936961147,976367196,2060,22.3681640625
3775276395,1243660214,2583,26.1416015625
2358080189,1138020309,2522,16.375
1112951094,1062306940,2060,15.8232421875
120272887,874754947,40,41.6689453125
4160884325,1304034396,2522,13.7041015625
4063219106,1284107997,1280,21.3525390625
4055998680,1282287655,1940,22.4775390625
4044820129,1280429088,1920,31.8681640625
283323315,980301086,2583,34.4619140625
4128274544,1295960244,2583,14.818359375
102704485,862579164,2522,9.90234375
4181904534,1311153948,1560,70.685546875
3938140430,1266344762,2583,39.892578125
3910879046,1262743141,1300,18.015625
4040158745,1279606964,2403,36.66015625
470567092,1013827867,1320,21.2548828125
4029710696,1278120279,2585,14.939453125
3775275153,1243659030,2583,13.7041015625
4200225533,1313742535,2220,27.330078125
4181948125,1310002428,1300,27.0458984375
4196997778,1312954855,2583,13.1201171875
570723880,1027349199,2280,35.298828125
199667107,938216080,1140,13.12890625
2825944053,1166893426,1920,31.669921875
4079114478,1287757387,2060,25.099609375
145071946,906795101,40,47.859375
1808064089,1102999524,1180,21.1259765625
1547536452,1089086991,2403,14.9619140625
222485502,956536091,40,19.255859375
3876188834,1256969054,2522,18.9921875
3773725137,1243447960,2585,37.1494140625
3992731411,1273450737,1920,34.9306640625
4126991279,1295519952,10,17.25390625
455951498,1011975161,1140,35.376953125
3930503539,1265345848,2905,40.33984375
4050754357,1282009146,1300,34.3681640625
2559869772,1149473699,2585,16.4599609375
4214053641,1319199192,2220,37.669921875
4229797328,1321999691,2585,30.0927734375
4200873136,1316138051,60,19.6884765625
2015760467,1120614604,50,18.1396484375
1363928618,1076486486,1140,21.095703125
3687369388,1234614670,2060,15.94140625
3992509047,1273089710,1920,40.12890625
3904720647,1262449297,1280,42.619140625
294297622,987431237,1140,21.5205078125
1665627875,1097278610,1300,15.2783203125
4233705149,1324099248,2220,18.55078125
3894912022,1260222210,1920,65.0595703125
4182215235,1310047661,1560,15.166015625
4177869164,1308948131,2522,24.3115234375
3881319160,1257401037,1320,23.3154296875
1963777111,1116661681,1320,5.2890625
1869191062,1107658307,1140,18.509765625
4177840094,1308858139,1560,9.89453125
3579182513,1223180917,1560,24.0869140625
4109514161,1292454764,2403,29.814453125
2507600292,1145894697,1920,24.2724609375
119541635,1125079010,10,33.7421875
3997448848,1274137684,2060,27.70703125
73211979,858267339,1160,5.634765625
3844928085,1251758797,2462,25.947265625
1180915009,1067418633,2583,13.0234375
282169727,979601356,1160,42.7158203125
3743470252,1240813588,50,28.1962890625
146545251,1061528058,1320,11.8154296875
4061613995,1283785319,2582,30.1640625
3929900557,1265215399,2583,12.5712890625
2921373,846480657,40,6.7646484375
4037091521,1279080448,1920,39.8408203125
3879901475,1257255042,2585,13.73828125
3881791315,1257670433,2060,27.7333984375
468043631,1123861898,2705,21.0556640625
201684975,939113616,2060,8.0283203125
2538277388,1150734200,2403,20.7265625
294177422,987333617,1302,14.6259765625
3756672460,1241423845,1140,4.8359375
436075023,1008162899,2280,34.28515625
3929890107,1265208789,2583,62.298828125
1363261368,1076417137,1160,30.98828125
4240795414,1325275371,50,6.3955078125
559361621,1026055737,2522,8.0322265625
3644415716,1231189419,1160,27.986328125
2456317363,1142895257,1560,4.259765625
4010223158,1276017910,1302,11.955078125
933458,549051,40,51.33984375
1984442763,1118445950,2583,30.41796875
4204294014,1315216690,2060,20.484375
436067564,1008141596,2280,18.8408203125
125299604,940790624,40,7.0595703125
4202305014,1314569208,2585,23.197265625
4061626626,1283909538,2582,48.0400390625
4183581945,1317074921,2220,16.89453125
1087585469,1058196625,2403,52.8701171875
4216252275,1318672588,1560,10.9970703125
862840050,1044759132,2403,35.5576171875
4182749052,1310065069,1320,31.1513671875
1707634231,1100050759,1180,26.833984375
228452244,958640037,1180,7.5400390625
3379029197,1209545990,2403,26.7919921875
260839979,971026501,1140,17.0791015625
55573385,652453293,40,15.701171875
2209228761,1131781450,2280,35.1923828125
4076595843,1287502567,1920,29.193359375
435106449,1007629726,2280,20.2099609375
4146736114,1300467451,1920,37.1591796875
4236298084,1324206208,1302,24.7763671875
3736071143,1239282405,2403,40.3291015625
4177815495,1308780558,1560,8.5283203125
2184281904,1130418886,40,12.6181640625
4122264869,1295083708,1140,18.0322265625
3950057888,1269229235,1280,21.4091796875
4171238291,1307400858,2522,43.2060546875
4057773023,1283024319,1560,34.3388671875
2051980673,1123541801,1160,34.625
4076976659,1286968938,1920,33.376953125
4197654699,1313132839,1280,56.208984375
3782268401,1244293369,1560,10.27734375
3761594746,1242019834,2583,11.4912109375
3850328568,1252627742,2583,25.3828125
591830020,1029511435,2583,13.9873046875
4214121614,1319278618,1920,26.126953125
3432933672,1212733869,1920,21.509765625
1035080822,1053580273,1160,35.509765625
2075100399,1124583211,1320,11.1845703125
229921,1264511882,10,29.7099609375
3864865523,1254738191,2060,61.3857421875
3120597338,1192049716,1320,18.34765625
2482251655,1144457933,1320,47.1982421875
3773730519,1243393545,2582,59.15234375
4044875878,1280369606,1281,28.2392578125
4037930416,1279437567,1920,13.62109375
1562597835,1090754694,1301,11.5546875
3117670413,1286407846,1320,13.0732421875
1791763976,1102167823,60,20.5185546875
1788965645,1102059731,2705,21.146484375
4023547865,1277578448,1560,40.6396484375
1951685672,1318317336,2583,43.6806640625
4087666441,1289692399,2060,51.7958984375
3414969758,1212002322,2705,18.7158203125
4235887708,1324264416,2220,11.1826171875
278544329,1063329297,2705,18.8994140625
2887192173,1169904122,2583,38.66796875
436092231,1008172079,2280,16.3232421875
80240118,848968808,2280,37.2705078125
3002345605,1181357581,50,11.9619140625
3939552038,1266675632,2583,11.0478515625
4231810806,1323078920,1920,34.716796875
2849849933,1168014999,2583,21.4794921875
815208565,1040623164,1160,12.4677734375
2504639791,1146110733,1320,34.837890625
1960326960,1146166730,1140,23.7802734375
3992092718,1273837985,1302,31.111328125
113894587,878411448,10,7.640625
278529736,1102739109,2705,15.046875
2940639009,1174587977,2583,31.779296875
4183329998,1313470944,2220,13.341796875
3298145259,1204825868,2582,15.38671875
4209026136,1316291760,2060,30.7548828125
853456150,1043841157,2583,20.1123046875
3773725928,1243383745,2582,39.359375
4006492242,1275533101,1281,21.8896484375
4218291167,1319047542,2060,21.57421875
4029556723,1278110463,1300,19.119140625
4023546278,1277565205,1560,12.1640625
3921699086,1263816349,2403,49.8623046875
1600064727,1093415807,2280,25.8466796875
4017681250,1285865386,1300,18.8310546875
1968807436,1118587094,1302,7.6767578125
278514846,977607491,2705,8.2392578125
3916843012,1263994302,50,30.62109375
4010224689,1276029882,1302,10.841796875
3925558340,1264616838,1300,26.3095703125
3002962628,1181449168,2583,2.6025390625
2478930443,1144289406,2522,17.404296875
3454643240,1213868439,2462,46.8125
587639231,1028868937,2280,54.2138671875
1035122315,1053586721,1160,48.7158203125
179902418,927186799,2403,45.7841796875
3734409801,1239692583,1320,18.7001953125
2229415410,1132599118,50,26.189453125
4183890541,1310436414,2060,47.591796875
105391954,908165126,2280,22.5
3887626688,1259306446,1920,47.3291015625
439611907,1008887140,10,12.8564453125
239539541,962044006,2403,36.3388671875
3142819918,1193390947,2522,8.3798828125
3820236764,1249587112,1560,18.25
835657568,1041960805,2060,29.3720703125
4240773342,1325223125,50,14.8134765625
875490914,1046453332,1320,13.75
446880593,1162960195,2705,15.14453125
4087143588,1289129372,1560,21.92578125
509993876,1018129605,2403,12.625
93247554,858622977,2280,6.728515625
2482252327,1144459086,1320,28.4189453125
567642047,1026749981,1320,26.0625
1097392580,1060330246,1560,18.40234375
1913513968,1111682197,1920,25.2763671875
3913510309,1263194620,1280,54.8349609375
3470029308,1215477858,1302,28.4580078125
714896952,1235714477,2280,21.0966796875
4055995895,1282283560,1940,31.3564453125
83499562,853540233,1140,21.029296875
3893581051,1260400414,2583,9.7392578125
3929381988,1265061352,2583,5.361328125
3838834065,1251282339,2462,30.33984375
1554512213,1094549789,10,27.666015625
4148207820,1304123056,1560,12.447265625
4022757241,1277565151,2060,20.1484375
4171232891,1307337518,2522,23.0341796875
3871285703,1255757593,2583,26.0546875
2377810068,1138967486,2583,58.8681640625
4108924181,1292470813,1560,16.470703125
4020963401,1277201401,2905,29.2744140625
3479146,113892430,1160,13.826171875
3930062825,1266064132,1180,23.0869140625
4182061110,1311137080,2220,18.73828125
273741798,975675796,1160,37.154296875
146548740,1121279248,1320,13.68359375
3942398561,1267338448,1560,19.5693359375
4214354262,1319412630,2583,35.6005859375
4061637909,1283969265,2582,35.916015625
3929899369,1265222564,2583,5.84765625
3974250183,1270849035,2060,50.748046875
135304930,889215544,2280,37.8056640625
2192798490,1131229352,1180,15.6787109375
2127030512,1127645706,2522,7.0126953125
4122227073,1294103846,1300,14.8291015625
4229642060,1322036753,1920,45.6630859375
3707080598,1236461653,2060,35.9814453125
4155420647,1302527182,2522,22.3505859375
3861646449,1254419432,1560,4.966796875
2479523,920559888,10,37.626953125
4103748519,1291826894,1920,22.005859375
123762724,878480841,1140,24.375
3067204222,1188538921,2583,16.50390625
4108903858,1292782340,1280,37.47265625
4195607679,1312720530,1940,10.7587890625
3944991671,1267979059,1300,24.8125
3759133405,1241655793,1560,10.7841796875
4167095576,1306895850,2522,15.0830078125
4168956070,1306812900,1560,42.521484375
4226521192,1321129634,2060,16.4033203125
2695197357,1158120731,2583,40.32421875
405291367,1004732016,1281,25.5126953125
121429622,875404764,1281,21.41796875
128471192,883513397,1140,12.310546875
4090774974,1289983536,1320,18.4189453125
290606144,985612323,10,17.4794921875
764886954,1038928768,1140,18.697265625
3869188556,1255244249,2583,16.97265625
2472524326,1143966388,1560,11.6787109375
3675759938,1233240399,2403,47.44140625
146146610,900475909,1160,29.798828125
3888085151,1260465065,1140,29.6806640625
284905967,981956363,1140,20.4482421875
1856420022,1105797584,1280,51.990234375
3787995039,1244995422,1302,24.2109375
807341282,1040081650,2403,39.3173828125
207257886,941678375,2583,5.8369140625
3883271561,1257858661,1280,25.2646484375
207151552,941621819,2583,6.123046875
3039339755,1187026898,1320,19.451171875
4202217359,1314492633,2060,22.515625
118392408,872945423,2403,40.9033203125
2023642167,1120832026,2403,35.685546875
4168957110,1306845637,1560,33.8037109375
3314026348,1205931561,1320,14.66015625
4167087537,1306804559,2522,21.7802734375
91510499,857451550,1140,33.0205078125
4236041763,1324072323,1302,21.5869140625
1869201213,1107659839,2583,21.685546875
4182109697,1310862045,1280,28.197265625
2862094781,1168621547,2403,38.9794921875
4155416804,1302467267,2522,35.9404296875
4200872287,1316129344,60,44.5615234375
4196122800,1316338386,2462,23.830078125
3888239259,1259046241,2522,4.6142578125
69273963,835266686,2522,14.26953125
4153303032,1302480672,2060,40.7353515625
1711735499,1100062691,2905,37.2373046875
3992488766,1273032548,1920,17.5400390625
4003955105,1275279672,1920,34.904296875
922876109,1111238816,2705,14.0009765625
166192476,920361555,50,14.3046875
3929890147,1265210196,2583,9.7021484375
1629867683,1094847317,1301,14.8271484375
3898707899,1261174257,2583,11.8779296875
195069214,935599934,1160,38.58984375
3995368480,1274010566,1300,22.8232421875
3765194003,1243234415,1180,14.2080078125
3719383475,1237495105,2403,55.373046875
113138875,913664108,2280,40.5947265625
1351973065,1075711245,2583,16.9970703125
285621332,982081291,2522,7.6162109375
